Cumulative_Percent_Population,Cumulative_Percent_Vaccinated,Perfect_Model,Random_Model
496.4432796705354,6.167400881057269,496.4432796705354,105.4779338124406
174.91576188693375,6.255506607929516,174.91576188693375,37.16386928896851
18.494945713216023,6.343612334801763,18.494945713216023,3.9295700832085716
20.59153874953201,6.431718061674009,20.59153874953201,4.375027420576345
342.15649569449647,6.5198237885462555,342.15649569449647,72.69704653935858
289.610632721827,6.607929515418502,289.610632721827,61.53277202157875
215.2377386746537,6.6960352422907485,215.2377386746537,45.73096843798801
64.22688131785847,6.784140969162995,64.22688131785847,13.646108254543124
79.53949831523774,6.784140969162995,79.53949831523774,16.899537736389895
388.82441033320856,6.8722466960352415,388.82441033320856,82.61244959344658
439.704230625234,6.960352422907488,439.704230625234,93.42274461992524
411.36278547360536,7.048458149779736,411.36278547360536,87.40111597015016
243.91613627854736,7.136563876651983,243.91613627854736,51.824188445554334
